,id
3485,17999060.0
3486,17859587.0
3487,17861333.0
3488,17864529.0
3489,18258222.0
3490,17870490.0
3491,17871070.0
3492,18000838.0
3493,18263766.0
3494,18000975.0
3495,18264516.0
3496,18005540.0
3497,17873166.0
3498,17873979.0
3499,18267805.0
3500,17874090.0
3501,18012041.0
3502,18268123.0
3503,18014163.0
3504,18014212.0
3505,17875929.0
3506,18268986.0
3507,18270855.0
3508,17876441.0
3509,18015292.0
3510,18271590.0
3511,18280010.0
3512,18016203.0
3513,18016839.0
3514,17879399.0
3515,17880065.0
3516,17880129.0
3517,18286290.0
3518,17880191.0
3519,18017866.0
3520,18287702.0
3521,18021482.0
3522,18022217.0
3523,17889256.0
3524,18288016.0
3525,17896537.0
3526,17897601.0
3527,18032059.0
3528,18298986.0
3529,18036185.0
3530,18036741.0
3531,17901381.0
3532,17903360.0
3533,17904651.0
3534,18298993.0
3535,18298994.0
3536,17904959.0
3537,18037337.0
3538,18037863.0
3539,18298995.0
3540,17912670.0
3541,18298996.0
3542,18298997.0
3543,17913558.0
3544,18048969.0
3545,18298998.0
3546,18299000.0
3547,18299001.0
3548,18050754.0
3549,17914711.0
3550,17916253.0
3551,18299002.0
3552,17921424.0
3553,18299003.0
3554,17921425.0
3555,18052591.0
3556,18299005.0
3557,18055571.0
3558,17921426.0
3559,17930866.0
3560,18300581.0
3561,17930984.0
3562,18306304.0
3563,18306790.0
3564,17930987.0
3565,17931091.0
3566,18055973.0
3567,18064980.0
3568,18307549.0
3569,18066441.0
3570,18069378.0
3571,18069384.0
3572,18069390.0
3573,18423453.0
3574,18319894.0
3575,18070136.0
3576,18323993.0
3577,18072541.0
3578,18425059.0
3579,18340340.0
3580,18426398.0
3581,18426677.0
3582,18075742.0
3583,18081409.0
3584,18342613.0
3585,18085183.0
3586,18437416.0
3587,18347751.0
3588,18437645.0
3589,18439621.0
3590,18086264.0
3591,18087038.0
3592,18350475.0
3593,18440214.0
3594,18368131.0
3595,18090820.0
3596,18369590.0
3597,18090977.0
3598,18102057.0
3599,18102145.0
3600,18441456.0
3601,18441717.0
3602,18442795.0
3603,18446983.0
3604,18451765.0
3605,18373009.0
3606,18454490.0
3607,18104935.0
3608,18380424.0
3609,18455463.0
3610,18380426.0
3611,18455464.0
3612,18107689.0
3613,18380427.0
3614,18114247.0
3615,18120358.0
3616,18455465.0
3617,18455467.0
3618,18455468.0
3619,18380433.0
3620,18380458.0
3621,18455469.0
3622,18380758.0
3623,18455470.0
3624,18120561.0
3625,18386582.0
3626,18123735.0
3627,18132317.0
3628,18132554.0
3629,18455472.0
3630,18455473.0
3631,18455474.0
3632,18387677.0
3633,18397404.0
3634,18455928.0
3635,18135428.0
3636,18399197.0
3637,18136438.0
3638,18457852.0
3639,18458281.0
3640,18399624.0
3641,18460246.0
3642,18466832.0
3643,18136945.0
3644,18400240.0
3645,18137111.0
3646,18466836.0
3647,18466839.0
3648,18466845.0
3649,18402278.0
3650,18137964.0
3651,18404978.0
3652,18466915.0
3653,18405071.0
3654,18466925.0
3655,18466928.0
3656,18466929.0
3657,18144398.0
3658,18406760.0
3659,18152806.0
3660,18407375.0
3661,18155974.0
3662,18466932.0
3663,18408752.0
3664,18466933.0
3665,18466935.0
3666,18466936.0
3667,18156896.0
3668,18408756.0
3669,18157576.0
3670,18408757.0
3671,18466938.0
3672,18408760.0
3673,18466939.0
3674,18167887.0
3675,18408765.0
3676,18168939.0
3677,18466940.0
3678,18408766.0
3679,18466941.0
3680,18408767.0
3681,18174465.0
3682,18408770.0
3683,18466948.0
3684,18408774.0
3685,18467346.0
3686,18181079.0
3687,18408776.0
3688,18408778.0
3689,18184952.0
3690,18408779.0
3691,18534597.0
3692,18471893.0
3693,18480325.0
3694,18534598.0
3695,18410319.0
3696,18534602.0
3697,18480520.0
3698,18418592.0
3699,18418698.0
3700,18534605.0
3701,18418964.0
3702,18534607.0
3703,18485664.0
3704,18420079.0
3705,18534609.0
3706,18534610.0
3707,18534613.0
3708,18420435.0
3709,18534614.0
3710,18485763.0
3711,18421392.0
3712,18487525.0
3713,18534623.0
3714,18534634.0
3715,18664949.0
3716,18534638.0
3717,18534639.0
3718,18534640.0
3719,18534641.0
3720,18493312.0
3721,18667621.0
3722,18493962.0
3723,18534651.0
3724,18534656.0
3725,18669749.0
3726,18535282.0
3727,18496143.0
3728,18498199.0
3729,18670982.0
3730,18499084.0
3731,18499980.0
3732,18536360.0
3733,18536361.0
3734,18536362.0
3735,18536363.0
3736,18677887.0
3737,18536364.0
3738,18501010.0
3739,18679693.0
3740,18502706.0
3741,18536376.0
3742,18679954.0
3743,18513652.0
3744,18680924.0
3745,18513874.0
3746,18536383.0
3747,18536409.0
3748,18536410.0
3749,18680955.0
3750,18682130.0
3751,18536419.0
3752,18685413.0
3753,18536438.0
3754,18514319.0
3755,18696113.0
3756,18536443.0
3757,18536448.0
3758,18697137.0
3759,18536449.0
3760,18536450.0
3761,18515987.0
3762,18536454.0
3763,18700250.0
3764,18536455.0
3765,18536468.0
3766,18536492.0
3767,18516744.0
3768,18703853.0
3769,18520217.0
3770,18520367.0
3771,18704617.0
3772,18524218.0
3773,18529763.0
3774,18536511.0
3775,18705164.0
3776,18536512.0
3777,18530535.0
3778,18533300.0
3779,18533302.0
3780,18533424.0
3781,18712515.0
3782,18534372.0
3783,18534563.0
3784,18534564.0
3785,18540171.0
3786,18541144.0
3787,18542234.0
3788,18544317.0
3789,18534565.0
3790,18717418.0
3791,18534567.0
3792,18534569.0
3793,18554992.0
3794,18719085.0
3795,18555357.0
3796,18534571.0
3797,18723554.0
3798,18534574.0
3799,18557617.0
3800,18727665.0
3801,18557735.0
3802,18558146.0
3803,18730934.0
3804,18561602.0
3805,18563119.0
3806,18534575.0
3807,18534577.0
3808,18743915.0
3809,18534580.0
3810,18534582.0
3811,18744073.0
3812,18534583.0
3813,18566733.0
3814,18745255.0
3815,18534584.0
3816,18745295.0
3817,18534586.0
3818,18534587.0
3819,18572507.0
3820,18572531.0
3821,18746622.0
3822,18573511.0
3823,18534590.0
3824,18534591.0
3825,18534592.0
3826,18534593.0
3827,18747104.0
3828,18534594.0
3829,18534595.0
3830,18574028.0
3831,18753715.0
3832,18574107.0
3833,18577168.0
3834,18864901.0
3835,18759936.0
3836,18870514.0
3837,18588591.0
3838,18761108.0
3839,18589623.0
3840,18590288.0
3841,18871944.0
3842,18761860.0
3843,18872378.0
3844,18590353.0
3845,18875922.0
3846,18763029.0
3847,18881946.0
3848,18593771.0
3849,18764171.0
3850,18594313.0
3851,18883083.0
3852,18883177.0
3853,18765063.0
3854,18885749.0
3855,18886054.0
3856,18887259.0
3857,18596082.0
3858,18765642.0
3859,18609657.0
3860,18890219.0
3861,18766092.0
3862,18611079.0
3863,18767468.0
3864,18900238.0
3865,18900300.0
3866,18901424.0
3867,18769672.0
3868,18902824.0
3869,18903030.0
3870,18611801.0
3871,18612311.0
3872,18613321.0
3873,18772352.0
3874,18903785.0
3875,18904408.0
3876,18780961.0
3877,18904500.0
3878,18614991.0
3879,18781737.0
3880,18782156.0
3881,18616035.0
3882,18905374.0
3883,18783300.0
3884,18905520.0
3885,18620690.0
3886,18783301.0
3887,18783302.0
3888,18621157.0
3889,18910835.0
3890,18783303.0
3891,18621450.0
3892,18621785.0
3893,18783305.0
3894,18783308.0
3895,18623147.0
3896,18623150.0
3897,18913789.0
3898,18914358.0
3899,18783309.0
3900,18783310.0
3901,18919685.0
3902,18623240.0
3903,18783312.0
3904,18783313.0
3905,18624057.0
3906,18919858.0
3907,18783314.0
3908,18919876.0
3909,18921758.0
3910,18922365.0
3911,18626093.0
3912,18783315.0
3913,18783316.0
3914,18630713.0
3915,18922540.0
3916,18926980.0
3917,18783317.0
3918,18783318.0
3919,18633299.0
3920,18783319.0
3921,18633887.0
3922,18928250.0
3923,18783320.0
3924,18928645.0
3925,18783321.0
3926,18928648.0
3927,18634017.0
3928,18783322.0
3929,18928653.0
3930,18783411.0
3931,18928661.0
3932,18928662.0
3933,18642459.0
3934,18643138.0
3935,18651081.0
3936,18651083.0
3937,18784536.0
3938,18651086.0
3939,18651087.0
3940,18651088.0
3941,18928663.0
3942,18928667.0
3943,18928668.0
3944,18787967.0
3945,18928669.0
3946,18928672.0
3947,18788785.0
3948,18928673.0
3949,18651093.0
3950,18797011.0
3951,18651107.0
3952,18651112.0
3953,18651116.0
3954,18928675.0
3955,18928678.0
3956,18928681.0
3957,18937478.0
3958,18799771.0
3959,18938043.0
3960,18938063.0
3961,18651128.0
3962,18799776.0
3963,18651803.0
3964,18938563.0
3965,18799778.0
3966,18801301.0
3967,18939054.0
3968,18940057.0
3969,18660713.0
3970,19009751.0
3971,18802189.0
3972,19009802.0
3973,19010036.0
3974,19010037.0
3975,18941056.0
3976,18803137.0
3977,18941058.0
3978,18941061.0
3979,18941064.0
3980,19010038.0
3981,19010039.0
3982,19010040.0
3983,19010041.0
3984,18804324.0
3985,19010042.0
3986,19010043.0
3987,19010044.0
3988,19010045.0
3989,19010046.0
3990,19010047.0
3991,18810233.0
3992,19010048.0
3993,19010049.0
3994,19010052.0
3995,19010053.0
3996,18941069.0
3997,18944066.0
3998,18944235.0
3999,18944238.0
4000,18815467.0
4001,18944797.0
4002,19010055.0
4003,19010249.0
4004,18816023.0
4005,19011799.0
4006,18945020.0
4007,18817073.0
4008,18945186.0
4009,19022366.0
4010,18823771.0
4011,19022652.0
4012,18824175.0
4013,19022883.0
4014,19022886.0
4015,18946514.0
4016,18947584.0
4017,18826036.0
4018,18947866.0
4019,19022887.0
4020,19022889.0
4021,19023311.0
4022,18826167.0
4023,19024764.0
4024,19024766.0
4025,19024769.0
4026,18950725.0
4027,18951017.0
4028,18826182.0
4029,18951019.0
4030,18951020.0
4031,19024773.0
4032,18826305.0
4033,19024776.0
4034,18834053.0
4035,19024777.0
4036,18953129.0
4037,18954684.0
4038,18956638.0
4039,18834798.0
4040,19024778.0
4041,18835993.0
4042,19024803.0
4043,18957796.0
4044,18958262.0
4045,18958779.0
4046,19024805.0
4047,18838487.0
4048,19024806.0
4049,18958897.0
4050,18843449.0
4051,18968403.0
4052,18973380.0
4053,19024807.0
4054,19024808.0
4055,19024809.0
4056,18845705.0
4057,19024811.0
4058,19024815.0
4059,18846296.0
4060,19024816.0
4061,18846673.0
4062,18976274.0
4063,18847652.0
4064,18976452.0
4065,18976591.0
4066,18985113.0
4067,18985347.0
4068,19024817.0
4069,19024818.0
4070,19024819.0
4071,19024820.0
4072,19024821.0
4073,18850754.0
4074,18985353.0
4075,18985660.0
4076,18851722.0
4077,18993069.0
4078,18993346.0
4079,19024823.0
4080,19024824.0
4081,19024826.0
4082,18861584.0
4083,19024829.0
4084,19024830.0
4085,19024832.0
4086,18864701.0
4087,19078110.0
4088,18994405.0
4089,18996185.0
4090,19025440.0
4091,19025715.0
4092,19084872.0
4093,19025717.0
4094,19025722.0
4095,19025723.0
4096,18996277.0
4097,19090192.0
4098,19004646.0
4099,19025726.0
4100,19025729.0
4101,19090864.0
4102,19025731.0
4103,19025736.0
4104,19004834.0
4105,19091234.0
4106,19004876.0
4107,19169024.0
4108,19025742.0
4109,19091503.0
4110,19025744.0
4111,19025748.0
4112,19091915.0
4113,19025749.0
4114,19169033.0
4115,19093558.0
4116,19169041.0
4117,19025758.0
4118,19025761.0
4119,19093852.0
4120,19025762.0
4121,19025764.0
4122,19169053.0
4123,19169057.0
4124,19169064.0
4125,19094848.0
4126,19169066.0
4127,19169074.0
4128,19169076.0
4129,19169079.0
4130,19169084.0
4131,19025767.0
4132,19025768.0
4133,19025769.0
4134,19025770.0
4135,19095449.0
4136,19025771.0
4137,19025780.0
4138,19027074.0
4139,19028514.0
4140,19169086.0
4141,19169090.0
4142,19169229.0
4143,19169244.0
4144,19097343.0
4145,19105528.0
4146,19173058.0
4147,19034468.0
4148,19041226.0
4149,19177150.0
4150,19108322.0
4151,19178928.0
4152,19188214.0
4153,19189944.0
4154,19108578.0
4155,19190355.0
4156,19192945.0
4157,19043776.0
4158,19043829.0
4159,19109204.0
4160,19110079.0
4161,19050661.0
4162,19110922.0
4163,19050997.0
4164,19193702.0
4165,19194381.0
4166,19112384.0
4167,19196179.0
4168,19062179.0
4169,19115066.0
4170,19062866.0
4171,19200423.0
4172,19115069.0
4173,19115071.0
4174,19203554.0
4175,19115076.0
4176,19204947.0
4177,19063177.0
4178,19115080.0
4179,19118851.0
4180,19068554.0
4181,19205244.0
4182,19206725.0
4183,19206726.0
4184,19127310.0
4185,19075389.0
4186,19075484.0
4187,19127504.0
4188,19208378.0
4189,19133929.0
4190,19216014.0
4191,19302943.0
4192,19134143.0
4193,19134244.0
4194,19313791.0
4195,19216476.0
4196,19216538.0
4197,19136266.0
4198,19217676.0
4199,19321574.0
4200,19139092.0
4201,19321695.0
4202,19219038.0
4203,19139601.0
4204,19220644.0
4205,19326580.0
4206,19139672.0
4207,19326740.0
4208,19221149.0
4209,19221710.0
4210,19140404.0
4211,19222383.0
4212,19148078.0
4213,19330601.0
4214,19151859.0
4215,19222658.0
4216,19155885.0
4217,19155983.0
4218,19224722.0
4219,19331425.0
4220,19334728.0
4221,19156363.0
4222,19336140.0
4223,19341334.0
4224,19225512.0
4225,19231052.0
4226,19159421.0
4227,19232977.0
4228,19165945.0
4229,19233692.0
4230,19341766.0
4231,19168746.0
4232,19168758.0
4233,19343841.0
4234,19344097.0
4235,19234070.0
4236,19168764.0
4237,19235710.0
4238,19352801.0
4239,19168777.0
4240,19236037.0
4241,19168786.0
4242,19353327.0
4243,19168791.0
4244,19168795.0
4245,19168800.0
4246,19236039.0
4247,19236041.0
4248,19168802.0
4249,19236044.0
4250,19355454.0
4251,19168808.0
4252,19236048.0
4253,19168810.0
4254,19360798.0
4255,19168813.0
4256,19168818.0
4257,19236049.0
4258,19168827.0
4259,19236052.0
4260,19236054.0
4261,19168837.0
4262,19168844.0
4263,19361929.0
4264,19168846.0
4265,19168847.0
4266,19369316.0
4267,19373214.0
4268,19236055.0
4269,19236056.0
4270,19168863.0
4271,19236057.0
4272,19168868.0
4273,19168875.0
4274,19168877.0
4275,19373215.0
4276,19168878.0
4277,19168880.0
4278,19373217.0
4279,19236058.0
4280,19236060.0
4281,19168882.0
4282,19373218.0
4283,19168893.0
4284,19378646.0
4285,19236061.0
4286,19168900.0
4287,19168908.0
4288,19236062.0
4289,19236063.0
4290,19236064.0
4291,19382224.0
4292,19168915.0
4293,19168919.0
4294,19236066.0
4295,19168920.0
4296,19236067.0
4297,19236068.0
4298,19236070.0
4299,19385740.0
4300,19168931.0
4301,19393707.0
4302,19236072.0
4303,19168934.0
4304,19168939.0
4305,19168945.0
4306,19236075.0
4307,19168947.0
4308,19168948.0
4309,19168959.0
4310,19236076.0
4311,19168962.0
4312,19236078.0
4313,19168970.0
4314,19236079.0
4315,19236081.0
4316,19168973.0
4317,19168975.0
4318,19236083.0
4319,19394194.0
4320,19168981.0
4321,19236084.0
4322,19168995.0
4323,19168999.0
4324,19244457.0
4325,19246059.0
4326,19395145.0
4327,19169006.0
4328,19169013.0
4329,19395416.0
4330,19255180.0
4331,19169016.0
4332,19255653.0
4333,19399270.0
4334,19169017.0
4335,19169020.0
4336,19563090.0
4337,19406649.0
4338,19256722.0
4339,19563091.0
4340,19563097.0
4341,19563100.0
4342,19260369.0
4343,19409551.0
4344,19563260.0
4345,19410194.0
4346,19563265.0
4347,19263034.0
4348,19564584.0
4349,19264920.0
4350,19413818.0
4351,19564762.0
4352,19277399.0
4353,19564823.0
4354,19279144.0
4355,19279274.0
4356,19419287.0
4357,19565304.0
4358,19420946.0
4359,19566563.0
4360,19567167.0
4361,19422436.0
4362,19280840.0
4363,19568559.0
4364,19569195.0
4365,19283134.0
4366,19290669.0
4367,19423237.0
4368,19425818.0
4369,19572149.0
4370,19579761.0
4371,19426007.0
4372,19291093.0
4373,19580867.0
4374,19293142.0
4375,19427127.0
4376,19428537.0
4377,19582981.0
4378,19429127.0
4379,19293336.0
4380,19584823.0
4381,19430623.0
4382,19585861.0
4383,19430639.0
4384,19298542.0
4385,19586020.0
4386,19302053.0
4387,19586379.0
4388,19435166.0
4389,19590353.0
4390,19435408.0
4391,19435888.0
4392,19448842.0
4393,19450475.0
4394,19450495.0
4395,19302146.0
4396,19778560.0
4397,19780457.0
4398,19590564.0
4399,19780472.0
4400,19454752.0
4401,19599632.0
4402,19455532.0
4403,19782724.0
4404,19782799.0
4405,19599777.0
4406,19460793.0
4407,19463813.0
4408,19783978.0
4409,19601946.0
4410,19785117.0
4411,19605413.0
4412,19786350.0
4413,19465790.0
4414,19467127.0
4415,19605895.0
4416,19468043.0
4417,19469216.0
4418,19469570.0
4419,19795465.0
4420,19799832.0
4421,19608038.0
4422,19802328.0
4423,19480250.0
4424,19482200.0
4425,19608049.0
4426,19615347.0
4427,19807824.0
4428,19485718.0
4429,19485961.0
4430,19615529.0
4431,19815182.0
4432,19815665.0
4433,19495956.0
4434,19617258.0
4435,19499482.0
4436,19815881.0
4437,19619585.0
4438,19623721.0
4439,19816363.0
4440,19820207.0
4441,19826830.0
4442,19501715.0
4443,19503341.0
4444,19624206.0
4445,19632707.0
4446,19504571.0
4447,19832406.0
4448,19633170.0
4449,19839643.0
4450,19843290.0
4451,19505357.0
4452,19514231.0
4453,19514377.0
4454,19514383.0
4455,19646524.0
4456,19514387.0
4457,19850173.0
4458,19647677.0
4459,19854400.0
4460,19856363.0
4461,19516334.0
4462,19518997.0
4463,19648952.0
4464,19522652.0
4465,19857230.0
4466,19857931.0
4467,19652146.0
4468,19868119.0
4469,19869855.0
4470,19526293.0
4471,19535658.0
4472,19652854.0
4473,19653164.0
4474,19656016.0
4475,19537338.0
4476,19874243.0
4477,19664582.0
4478,19882089.0
4479,19537689.0
4480,19538094.0
4481,19668767.0
4482,19673900.0
4483,19538547.0
4484,19539316.0
4485,19675699.0
4486,19539875.0
4487,19887058.0
4488,19675776.0
4489,19889047.0
4490,19540457.0
4491,19541078.0
4492,19679486.0
4493,19542155.0
4494,19685783.0
4495,19890754.0
4496,19687588.0
4497,19897043.0
4498,19692750.0
4499,19545027.0
4500,19694558.0
4501,19546501.0
4502,19546799.0
4503,19694581.0
4504,19549467.0
4505,19902370.0
4506,19703787.0
4507,19907679.0
4508,19559829.0
4509,19704628.0
4510,19706195.0
4511,19561657.0
4512,20170515.0
4513,20177271.0
4514,19908331.0
4515,19706487.0
4516,20180642.0
4517,19909670.0
4518,19706757.0
4519,19917273.0
4520,19917389.0
4521,19917391.0
4522,20184351.0
4523,20192097.0
4524,19706760.0
4525,20197049.0
4526,20197433.0
4527,19919279.0
4528,19928568.0
4529,20197458.0
4530,19706761.0
4531,19707286.0
4532,19711953.0
4533,20201609.0
4534,19937451.0
4535,19945190.0
4536,19712852.0
4537,19957319.0
4538,19958218.0
4539,20218679.0
4540,20222371.0
4541,19714161.0
4542,19962544.0
4543,19714522.0
4544,19962551.0
4545,20228720.0
4546,20229052.0
4547,19716059.0
4548,20232569.0
4549,20237686.0
4550,19962552.0
4551,19963371.0
4552,19963829.0
4553,19972964.0
4554,19722185.0
4555,19722283.0
4556,19974036.0
4557,20241109.0
4558,19722500.0
4559,19725081.0
4560,20259138.0
4561,19980137.0
4562,19981588.0
4563,19726138.0
4564,19983171.0
4565,19983270.0
4566,20261395.0
4567,20266827.0
4568,19726264.0
4569,20004359.0
4570,20018929.0
4571,19728317.0
4572,20020012.0
4573,20272618.0
4574,19728732.0
4575,20276683.0
4576,20028634.0
4577,19729215.0
4578,20032426.0
4579,20280036.0
4580,19729730.0
4581,20292192.0
4582,20047626.0
4583,19730300.0
4584,20062011.0
4585,20292195.0
4586,20292196.0
4587,19730778.0
4588,20063147.0
4589,20063761.0
4590,19734790.0
4591,20300147.0
4592,20311552.0
4593,19740318.0
4594,20313484.0
4595,20066352.0
4596,20067046.0
4597,19744837.0
4598,20314138.0
4599,20314621.0
4600,19745217.0
4601,20067464.0
4602,19746560.0
4603,20070030.0
4604,20315234.0
4605,20315369.0
4606,20325284.0
4607,19747002.0
4608,20074083.0
4609,19761041.0
4610,20327238.0
4611,19762719.0
4612,20344071.0
4613,20086032.0
4614,19771706.0
4615,20086860.0
4616,20090643.0
4617,20346953.0
4618,20347583.0
4619,20348977.0
4620,19772278.0
4621,20350006.0
4622,20355478.0
4623,20355869.0
4624,20356378.0
4625,20090906.0
4626,20091981.0
4627,19772835.0
4628,20097449.0
4629,20359866.0
4630,19773467.0
4631,20361364.0
4632,19773799.0
4633,20361656.0
4634,20102231.0
4635,19774516.0
4636,19778557.0
4637,20363825.0
4638,20578510.0
4639,20364979.0
4640,20365088.0
4641,20115084.0
4642,20578512.0
4643,20578513.0
4644,20578514.0
4645,20578516.0
4646,20116049.0
4647,20578521.0
4648,20121500.0
4649,20368852.0
4650,20578528.0
4651,20371909.0
4652,20121951.0
4653,20578530.0
4654,20130063.0
4655,20372339.0
4656,20374537.0
4657,20578544.0
4658,20135049.0
4659,20578552.0
4660,20143478.0
4661,20375107.0
4662,20375147.0
4663,20578553.0
4664,20578554.0
4665,20578558.0
4666,20387553.0
4667,20578560.0
4668,20387642.0
4669,20148679.0
4670,20151539.0
4671,20153706.0
4672,20578561.0
4673,20398085.0
4674,20578563.0
4675,20578564.0
4676,20402243.0
4677,20578565.0
4678,20405523.0
4679,20159998.0
4680,20578566.0
4681,20161064.0
4682,20578567.0
4683,20578575.0
4684,20578580.0
4685,20406186.0
4686,20578583.0
4687,20407721.0
4688,20163519.0
4689,20578590.0
4690,20578598.0
4691,20578602.0
4692,20411312.0
4693,20578603.0
4694,20419067.0
4695,20166034.0
4696,20578606.0
4697,20578608.0
4698,20578646.0
4699,20167883.0
4700,20429005.0
4701,20429885.0
4702,20578647.0
4703,20167953.0
4704,20578652.0
4705,20578657.0
4706,20443275.0
4707,20579019.0
4708,20578663.0
4709,20579022.0
4710,20579028.0
4711,20578673.0
4712,20579030.0
4713,20447186.0
4714,20578688.0
4715,20579043.0
4716,20579065.0
4717,20578701.0
4718,20578706.0
4719,20449494.0
4720,20578711.0
4721,20579070.0
4722,20578714.0
4723,20579079.0
4724,20578717.0
4725,20579092.0
4726,20449835.0
4727,20578720.0
4728,20578721.0
4729,20451652.0
4730,20579108.0
4731,20581699.0
4732,20463985.0
4733,20578724.0
4734,20464177.0
4735,20465048.0
4736,20578728.0
4737,20465060.0
4738,20596524.0
4739,20578741.0
4740,20467915.0
4741,20471388.0
4742,20578743.0
4743,20472336.0
4744,20600054.0
4745,20578749.0
4746,20600809.0
4747,20472707.0
4748,20578757.0
4749,20473346.0
4750,20578762.0
4751,20601680.0
4752,20578768.0
4753,20614508.0
4754,20629863.0
4755,20476364.0
4756,20480409.0
4757,20578770.0
4758,20578777.0
4759,20486483.0
4760,20643328.0
4761,20578781.0
4762,20578785.0
4763,20486901.0
4764,20578788.0
4765,20657807.0
4766,20489895.0
4767,20578789.0
4768,20663540.0
4769,20578801.0
4770,20669794.0
4771,20491954.0
4772,20578804.0
4773,20578806.0
4774,20578814.0
4775,20500211.0
4776,20683097.0
4777,20578815.0
4778,20578821.0
4779,20578823.0
4780,20578824.0
4781,20688059.0
4782,20514279.0
4783,20578826.0
4784,20578829.0
4785,20515447.0
4786,20701789.0
4787,20578832.0
4788,20578839.0
4789,20578842.0
4790,20707437.0
4791,20533423.0
4792,20578844.0
4793,20734046.0
4794,20578858.0
4795,20578866.0
4796,20734496.0
4797,20537300.0
4798,20578869.0
4799,20546958.0
4800,20552303.0
4801,20553614.0
4802,20577034.0
4803,20578499.0
4804,20578501.0
4805,20578509.0
4806,21093236.0
4807,21102864.0
4808,21102976.0
4809,21103015.0
4810,21105586.0
4811,21106318.0
4812,21115138.0
4813,21116715.0
4814,21130307.0
4815,21130992.0
4816,21134487.0
4817,20738294.0
4818,20742382.0
4819,20578883.0
4820,20742383.0
4821,21136088.0
4822,20578885.0
4823,21145972.0
4824,20742393.0
4825,20759418.0
4826,20578889.0
4827,20578893.0
4828,20578896.0
4829,20578899.0
4830,20578907.0
4831,20766707.0
4832,21194983.0
4833,20578924.0
4834,21198868.0
4835,20768275.0
4836,20578933.0
4837,21208596.0
4838,20578936.0
4839,20778280.0
4840,20578937.0
4841,20782775.0
4842,20792304.0
4843,20792375.0
4844,21216436.0
4845,21225124.0
4846,20578959.0
4847,21226305.0
4848,21247139.0
4849,20578961.0
4850,20806557.0
4851,20578970.0
4852,20578978.0
4853,21247499.0
4854,20578980.0
4855,20578994.0
4856,21257692.0
4857,20578998.0
4858,21259564.0
4859,20579000.0
4860,20579001.0
4861,20808344.0
4862,20579018.0
4863,21620587.0
4864,20818609.0
4865,21270047.0
4866,21620592.0
4867,21270594.0
4868,20823331.0
4869,21620595.0
4870,21630135.0
4871,20823333.0
4872,21285899.0
4873,21637336.0
4874,21294492.0
4875,20823336.0
4876,20823389.0
4877,20823392.0
4878,20823395.0
4879,21639734.0
4880,20826368.0
4881,20826501.0
4882,21322462.0
4883,21653451.0
4884,21328892.0
4885,21657940.0
4886,21330684.0
4887,20828224.0
4888,20830676.0
4889,21659712.0
4890,20842174.0
4891,21672099.0
4892,20846304.0
4893,20878498.0
4894,21331603.0
4895,21673553.0
4896,21334202.0
4897,21674368.0
4898,21349731.0
4899,20883253.0
4900,20884616.0
4901,21686174.0
4902,20885580.0
4903,21356217.0
4904,21687861.0
4905,21361966.0
4906,21366858.0
4907,21396933.0
4908,20886590.0
4909,20886739.0
4910,21417858.0
4911,21693846.0
4912,21418382.0
4913,20895901.0
4914,20895908.0
4915,20895920.0
4916,21696956.0
4917,20895929.0
4918,20895936.0
4919,20910067.0
4920,20923449.0
4921,21419112.0
4922,21420401.0
4923,21421427.0
4924,21422179.0
4925,21696986.0
4926,21422180.0
4927,20923729.0
4928,21696989.0
4929,21696991.0
4930,20924864.0
4931,21697574.0
4932,20925814.0
4933,21424481.0
4934,21704669.0
4935,21431534.0
4936,20941133.0
4937,21704991.0
4938,20941217.0
4939,21434265.0
4940,21705826.0
4941,20942545.0
4942,21705831.0
4943,21436216.0
4944,21705857.0
4945,20950663.0
4946,21705946.0
4947,21438168.0
4948,21705972.0
4949,21459171.0
4950,20955754.0
4951,21707131.0
4952,20956582.0
4953,21464522.0
4954,21464537.0
4955,21711339.0
4956,20963234.0
4957,21718888.0
4958,21464753.0
4959,21721315.0
4960,21734478.0
4961,20965015.0
4962,21468085.0
4963,21743462.0
4964,21470179.0
4965,20987221.0
4966,21473649.0
4967,20987942.0
4968,21744103.0
4969,21005533.0
4970,21006007.0
4971,21485830.0
4972,21487251.0
4973,21769433.0
4974,21494461.0
4975,21498642.0
4976,21500478.0
4977,21009159.0
4978,21009280.0
4979,21774507.0
4980,21017577.0
4981,21500479.0
4982,21500480.0
4983,21500481.0
4984,21500482.0
4985,21775588.0
4986,21508343.0
4987,21025054.0
4988,21775824.0
4989,21026226.0
4990,21509396.0
4991,21513219.0
4992,21793261.0
4993,21521779.0
4994,21036909.0
4995,21802135.0
4996,21048769.0
4997,21522538.0
4998,21805522.0
4999,21523013.0
5000,21052767.0
5001,21805547.0
5002,21055216.0
5003,21526519.0
5004,21805707.0
5005,21541899.0
5006,21807996.0
5007,21548630.0
5008,21057624.0
5009,21074439.0
5010,21808885.0
5011,21075697.0
5012,21555629.0
5013,21809751.0
5014,21559670.0
5015,21076025.0
5016,21823029.0
5017,21084480.0
5018,21559920.0
5019,21559934.0
5020,21824033.0
5021,21561728.0
5022,21090048.0
5023,21988463.0
5024,21824613.0
5025,21992360.0
5026,21562431.0
5027,21571348.0
5028,21825931.0
5029,21573688.0
5030,21994129.0
5031,21825934.0
5032,21826098.0
5033,21994159.0
5034,21837188.0
5035,21994224.0
5036,21585964.0
5037,21841897.0
5038,21600475.0
5039,22028868.0
